tweet_id	user_id	db_id	Begin	End	Type	Extracted_span	Tweet	drug	drug_1	Meddra_code	Meddra_LLTerm										
351393013202817024	130572203	tysabri-51d06db753785f584a9ae512	113	115	Indication	MS	"i need more energy today. don't know where to get it from, though. this is the result of going off #tysabri for #msandlife and heat-related."	tysabri	tysabri	10028053	MS										
351399936551690240	30042969	tysabri-51d0725853785f584a9ae52c	17	22	ADR	tired	why must i be so tired. this spell better just be new med beginnings &amp; go away! #tysabri	tysabri	tysabri	10043890	tiredness										
352038598939389953	1091770208	tysabri-51d2c51d53785f584a9af7d7					"rt @andybiotech: $biib price increases for ms drugs avonex by another 7.5%, third time in 12mo-&gt; ?19% tysabri by another 9.4%, third time i…"														
353580369704017920	218634288	tysabri-51d862ca53785f584a9b1636	8	15	ADR	bruises	tysabri bruises are the best http://t.co/l1gpzefu5f	tysabri	tysabri	10006502	bruise										
326732768149135360	19851995	venlafaxine-5176b539ac6a202953c773a8	16	27	ADR	limbs ached	wondered why my limbs ached and i was shivering on the hottest day of the year so far. forgot my venlafaxine. that'll be withdrawal then!	venlafaxine	venlafaxine	10000448	aching in limbs										
326732768149135360	19851995	venlafaxine-5176b539ac6a202953c773a8	38	47	ADR	shivering	wondered why my limbs ached and i was shivering on the hottest day of the year so far. forgot my venlafaxine. that'll be withdrawal then!	venlafaxine	venlafaxine	10040558	shivering										
326732768149135360	19851995	venlafaxine-5176b539ac6a202953c773a8	121	131	ADR	withdrawal	wondered why my limbs ached and i was shivering on the hottest day of the year so far. forgot my venlafaxine. that'll be withdrawal then!	venlafaxine	venlafaxine	10073281	withdrawal symptom										
327284298560442368	285810238	venlafaxine-5178b6e0ac6af778c20377a6					"sliding down the surface of things. keep the venlafaxine, i'm done."														
328158014865559552	1048486693	venlafaxine-517be496ac6af778c2039b2b	47	57	ADR	nightmares	"@fibrofighter08 venlafaxine gave me horrendous nightmares, &amp; coming of it was horrific.!"	venlafaxine	venlafaxine	10029414	nightmares										
328158014865559552	1048486693	venlafaxine-517be496ac6af778c2039b2b	65	90	ADR	coming of it was horrific	"@fibrofighter08 venlafaxine gave me horrendous nightmares, &amp; coming of it was horrific.!"	venlafaxine	venlafaxine	10048010	withdrawal syndrome										
328409269709967361	106094211	venlafaxine-517cce96ac6af778c203a825	36	53	Indication	suicidal thoughts	"tell your doctor if you experiment suicidal thoughts after taking venlafaxine. wait, isn't that the reason why i started taking this shit?"	venlafaxine	venlafaxine	10042458	suicidal ideation										
329161381788127233	866911130	venlafaxine-517f8b0bac6af778c203e1ed	33	48	ADR	Disturbed sleep	seem to be feeling a bit better. disturbed sleep is a problem though. #venlafaxine #day15	venlafaxine	venlafaxine	10040999	sleep disturbed										
329517384106913792	866911130	venlafaxine-5180d699ac6af778c20417bb	119	129	Indication	depression	i can’t see the point in taking #venlafaxine it’s screwing up my sleep &amp; i’m pretty sure it’s not helping with the depression.	venlafaxine	venlafaxine	10012378	depression										
329517384106913792	866911130	venlafaxine-5180d699ac6af778c20417bb	50	70	ADR	screwing up my sleep	i can’t see the point in taking #venlafaxine it’s screwing up my sleep &amp; i’m pretty sure it’s not helping with the depression.	venlafaxine	venlafaxine	10040995	sleep disturbance										
329697904631640065	1213105958	venlafaxine-51817eb8ac6a942006b37753					@sectioned_ @hilarymarmot poor things! they wanna try withdrawal from venlafaxine. think i might sue the pharma company.														
329729190993747968	463886517	venlafaxine-51819bdcac6a942006b378e7	102	117	ADR	acid like trips	"@calyxxx same with venlafaxine, 1 user i spoke to yrs ago stopped taking that when she started having acid like trips losing hours at a time"	venlafaxine	venlafaxine	10034376	perceptual distortion										
329978561559678977	866911130	venlafaxine-5182841aac6a942006b3821b	67	75	ADR	diarrhea	"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it’s still better than being on it.  #venlafaxine #withdrawal"	venlafaxine	venlafaxine	10012727	diarrhea										
329978561559678977	866911130	venlafaxine-5182841aac6a942006b3821b	48	60	ADR	flu symptoms	"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it’s still better than being on it.  #venlafaxine #withdrawal"	venlafaxine	venlafaxine	10016791	flu like symptoms										
329978561559678977	866911130	venlafaxine-5182841aac6a942006b3821b	30	38	ADR	headache	"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it’s still better than being on it.  #venlafaxine #withdrawal"	venlafaxine	venlafaxine	10019211	headache										
329978561559678977	866911130	venlafaxine-5182841aac6a942006b3821b	22	28	ADR	nausea	"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it’s still better than being on it.  #venlafaxine #withdrawal"	venlafaxine	venlafaxine	10028813	nausea										
329978561559678977	866911130	venlafaxine-5182841aac6a942006b3821b	40	46	ADR	sweats	"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it’s still better than being on it.  #venlafaxine #withdrawal"	venlafaxine	venlafaxine	10042661	sweating										
329978561559678977	866911130	venlafaxine-5182841aac6a942006b3821b	132	142	ADR	withdrawal	"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it’s still better than being on it.  #venlafaxine #withdrawal"	venlafaxine	venlafaxine	10073281	withdrawal symptom										
330053958125096960	866911130	venlafaxine-5182ca52ac6a942006b38587	79	86	ADR	anxious	"trying to distract with masterchef, twitter, texting &amp; candy crush but i’m anxious &amp; have stomach &amp; head pain #venlafaxine #withdrawal"	venlafaxine	venlafaxine	10016323	feeling anxious										
330053958125096960	866911130	venlafaxine-5182ca52ac6a942006b38587	112	121	ADR	head pain	"trying to distract with masterchef, twitter, texting &amp; candy crush but i’m anxious &amp; have stomach &amp; head pain #venlafaxine #withdrawal"	venlafaxine	venlafaxine	10019198	head pain										
330053958125096960	866911130	venlafaxine-5182ca52ac6a942006b38587	98	105	ADR	stomach	"trying to distract with masterchef, twitter, texting &amp; candy crush but i’m anxious &amp; have stomach &amp; head pain #venlafaxine #withdrawal"	venlafaxine	venlafaxine	10042112	stomach pain										
330053958125096960	866911130	venlafaxine-5182ca52ac6a942006b38587	136	146	ADR	withdrawal	"trying to distract with masterchef, twitter, texting &amp; candy crush but i’m anxious &amp; have stomach &amp; head pain #venlafaxine #withdrawal"	venlafaxine	venlafaxine	10073281	withdrawal symptom										
331071076161437696	19540826	venlafaxine-51867d96ac6a942006b3b18a	114	128	Indication	rollercoastery	@samambreen venlafaxine definitely does mine. also makes me need 15 hours sleep a day. hence now unmediated &amp; rollercoastery.	venlafaxine	venlafaxine	10027951	mood swings										
331071076161437696	19540826	venlafaxine-51867d96ac6a942006b3b18a	65	79	ADR	15 hours sleep	@samambreen venlafaxine definitely does mine. also makes me need 15 hours sleep a day. hence now unmediated &amp; rollercoastery.	venlafaxine	venlafaxine	10041000	sleep excessive										
331087510249828353	631357943	venlafaxine-51868ce4ac6a942006b3b33a	65	77	ADR	walking dead	"@twistedwillow @samambreen apologies if gatecrashing. i was like walking dead when first started venlafaxine, much better now dose stable"	venlafaxine	venlafaxine	10016384	felt like a zombie										
331162677953048576	29436779	venlafaxine-5186d2e5ac6a942006b3bbb9					@kastel na g my 5ht levels are good just need a dopamine rush gonna pop me a bupropion or a venlafaxine. want some yeh														
331755953420656640	866911130	venlafaxine-5188fb6dac6a942006b3da23	68	89	ADR	messing with my sleep	@nicolapow i’d consider restarting the venlafaxine today but it was messing with my sleep big time :( i’ll go back to dr x	venlafaxine	venlafaxine	10040995	sleep disturbance										
332115528632127489	866911130	venlafaxine-518a4a4fac6a942006b3ea6f	90	107	ADR	wrecking my sleep	@jamesaengland i might go back on the venlafaxine &amp; give it another chance but it was wrecking my sleep :( x	venlafaxine	venlafaxine	10040995	sleep disturbance										
332545540216729601	1333209086	venlafaxine-518bdacaac6ab35b4d4807a6	90	100	Indication	depression	"um yay venlafaxine set off a mixed episode. calming down now after weeks, now back to the depression of before. yay indeed"	venlafaxine	venlafaxine	10012378	depression										
332545540216729601	1333209086	venlafaxine-518bdacaac6ab35b4d4807a6	29	42	ADR	mixed episode	"um yay venlafaxine set off a mixed episode. calming down now after weeks, now back to the depression of before. yay indeed"	venlafaxine	venlafaxine	10065032	mixed manic depressive episode										
333240613149503488	154079781	venlafaxine-518e6220ac6ab35b4d4825e7					@louisnewbery i started reducing my venlafaxine last week. the lower dose is just starting to take effect. another 5 weeks to go - at least!														
333286778628870145	137118909	venlafaxine-518e8d1fac6ab35b4d48281e	72	87	Indication	antidepressants	"@mondaysmomma it's ok, i guess it's just a case of trial and error with antidepressants. coming off venlafaxine has been so nasty :("	venlafaxine	venlafaxine	10012378	depression										
333286778628870145	137118909	venlafaxine-518e8d1fac6ab35b4d48281e	124	129	ADR	nasty	"@mondaysmomma it's ok, i guess it's just a case of trial and error with antidepressants. coming off venlafaxine has been so nasty :("	venlafaxine	venlafaxine	10016370	feeling unwell										
333524388286713856	866911130	venlafaxine-518f6a69ac6ab35b4d4830d7	75	95	ADR	increase my appetite	@fergaroo thanks :) i so wanted venlafaxine to work cos at least it didn’t increase my appetite like citalopram did.	venlafaxine	citalopram	10021654	increased appetite										
333524388286713856	866911130	venlafaxine-518f6a69ac6ab35b4d4830d7	101	111	Drug	citalopram	@fergaroo thanks :) i so wanted venlafaxine to work cos at least it didn’t increase my appetite like citalopram did.	venlafaxine	venlafaxine												
333878722874707968	45681054	venlafaxine-5190b469ac6ab35b4d483e35	12	20	ADR	hangover	venlafaxine hangover finally starting to shift after 2 huge mugs of hot water with giant pieces of lemon...	venlafaxine	venlafaxine	10019136	hangover effect										
333960519964819458	39386820	venlafaxine-51910097ac6ab35b4d484183	66	78	ADR	throw chairs	#twothingsthatdontmixwell venlafaxine and alcohol- you'll cry and throw chairs at your mom's bbq.	venlafaxine	venlafaxine	10062375	aggressive behavior										
333960519964819458	39386820	venlafaxine-51910097ac6ab35b4d484183	58	61	ADR	cry	#twothingsthatdontmixwell venlafaxine and alcohol- you'll cry and throw chairs at your mom's bbq.	venlafaxine	venlafaxine	10011469	crying										
336971197185146882	37536593	venlafaxine-519bf4c5ac6af7f8f08011b7	98	115	ADR	feeling like shit	"@lynnbett off venlafaxine which was pure hell for me, i can't switch these meds anymore, tired of feeling like shit all day."	venlafaxine	venlafaxine	10016370	feeling unwell										
341324494620733440	634373402	venlafaxine-51abcaf753787e40790e077a	67	103	ADR	sprayed hairspray all over my tongue	@asdfghjklucy_ venlafaxine was always awful for that. like someone sprayed hairspray all over my tongue... eww isn't a strong enough word!	venlafaxine	venlafaxine	10043945	tongue coated										
342248119687331841	265889135	venlafaxine-51af27055378f924d02f01c9	78	117	ADR	brain feels like its actually vibrating	coming off 150mg venlafaxine over 14 days was a better idea in discussion. my brain feels like its actually vibrating! #willpower	venlafaxine	venlafaxine	10033775	paraesthesia										
342341320465076225	223379391	venlafaxine-51af7dd15378f924d02f055f	61	73	ADR	Paraesthesia	anyone who will listen: never ever take effexor/venlafaxine. paraesthesia abound.	venlafaxine	venlafaxine	10033775	paraesthesia										
343051602833330176	19766711	venlafaxine-51b213525378b9555a2efe62	47	55	ADR	withdraw	day 3 without #venlafaxine. worst drug ever to withdraw from? any support much appreciated!	venlafaxine	venlafaxine	10073281	withdrawal symptom										
343362848266797057	195124494	venlafaxine-51b335fd5378b9555a2f056b	85	94	ADR	depressed	"so anyway last night.. my new medication (venlafaxine/effexor) made me feel the most depressed ever, and i overreacted about everything"	venlafaxine	venlafaxine	10012378	depression										
343362848266797057	195124494	venlafaxine-51b335fd5378b9555a2f056b	107	118	ADR	overreacted	"so anyway last night.. my new medication (venlafaxine/effexor) made me feel the most depressed ever, and i overreacted about everything"	venlafaxine	venlafaxine	10014559	emotional reaction										
343843296742866946	1305747020	venlafaxine-51b4f4a55378b9555a2f0cd6					"@claramusician @joshgroban shame that idiots depth venlafaxine never my words, but the ignorance of their interpretation"														
344942908404813824	96742552	venlafaxine-51b8f4bd5378b9555a2f221c					"@goodbyesoberday they must lace bacon with venlafaxine, withdrawal from thus is supposedly as bad as illicit 'hard' drugs. good cheese too!"														
345579856333000705	329791758	venlafaxine-51bb45f15378b9555a2f2e6c					venlafaxine is heavy duty.														
346588526525153280	611775698	venlafaxine-51bef1575378b9555a2f3e50	109	116	Indication	anxiety	@tete_floue i think the mirtazapine is slowly lifting my mood dips and hopefully venlafaxine will lesson the anxiety.time will tell x	venlafaxine	venlafaxine	10002855	anxiety										
346588526525153280	611775698	venlafaxine-51bef1575378b9555a2f3e50	57	66	Indication	mood dips	@tete_floue i think the mirtazapine is slowly lifting my mood dips and hopefully venlafaxine will lesson the anxiety.time will tell x	venlafaxine	mirtazapine	10079614	mood disorder										
346588526525153280	611775698	venlafaxine-51bef1575378b9555a2f3e50	24	35	Drug	mirtazapine	@tete_floue i think the mirtazapine is slowly lifting my mood dips and hopefully venlafaxine will lesson the anxiety.time will tell x	venlafaxine	venlafaxine												
347814900548132865	428650003	venlafaxine-51c3678a53785f584a9a8906	101	106	ADR	tired	"@mycuriousmind not sure. i took it with venlafaxine mostly, and think it was that which made me very tired"	venlafaxine	venlafaxine	10043890	tiredness										
348762656880091136	141502932	venlafaxine-51c6da3553785f584a9aa6ac					"singing ""venlafaxine"" to the tune of ""joe le taxi""."														
349507022057766912	93261585	venlafaxine-51c98f8553785f584a9abeec	102	113	ADR	withdrawals	"@bipolarblogger yeah,  generic venlafaxine has about four different slow release formulations,  i got withdrawals from some."	venlafaxine	venlafaxine	10073281	withdrawal symptom										
351111188026896384	53771398	venlafaxine-51cf656553785f584a9ae065	40	50	ADR	withdrawal	packing whilst experiencing venlafaxine withdrawal is pretty hellish. got to keep track of my med times.	venlafaxine	venlafaxine	10073281	withdrawal symptom										
351395434624856064	428650003	venlafaxine-51d06e3653785f584a9ae518	100	106	ADR	drowsy	"@mycuriousmind not that i ever noticed. i was taking it with venlafaxine, and it definitely made me drowsy"	venlafaxine	venlafaxine	10013652	drowsiness										
351411363366703104	428650003	venlafaxine-51d07cf653785f584a9ae584	56	64	ADR	sedative	@sarahcherry88 @mycuriousmind i didn't find it any more sedative than just venlafaxine alone. prob a little less so :)	venlafaxine	venlafaxine	10039897	sedation										
351600831512059904	136921671	venlafaxine-51d12d6a53785f584a9aebb0					"@anarchasxworker if you don't mind my asking, is the venlafaxine for depression? if so, guilt  missing meds is probably a poor decision."														
352526591592632320	5995452	venlafaxine-51d48bab53785f584a9b036c					@ellwynnnnn (i stayed on venlafaxine for quite a long time because i thought it was working because when i missed a dose i felt awful.)														
352526763387133953	631357943	venlafaxine-51d48bcc53785f584a9b0370	31	41	ADR	withdrawal	@anwen @ellwynnnnn venlafaxine withdrawal is worse than most by miles x	venlafaxine	venlafaxine	10073281	withdrawal symptom										
352699823213920256	1560323544	venlafaxine-51d52ced53785f584a9b07ff	0	28	ADR	Horrendous venlafaxine dream	horrendous venlafaxine dream. indecently assaulted by rose west and myra hindley.	venlafaxine	venlafaxine	10004063	bad dreams										
353061971907723266	1381283688	venlafaxine-51d67e6253785f584a9b1042	53	63	ADR	withdrawal	"i just have to remember that what i'm feeling is the withdrawal from the venlafaxine. when my meds come, i will get better."	venlafaxine	venlafaxine	10073281	withdrawal symptom										
353174986690805760	242812319	venlafaxine-51d6e7c953785f584a9b1146	81	133	ADR	sucked going from 100mg Desvenlafaxine / day to zero	but i'm happy to be clean. just really really really really really really really sucked going from 100mg desvenlafaxine / day to zero.	venlafaxine	venlafaxine	10048010	withdrawal syndrome										
349173929434312704	19032229	victoza-51c8592e53785f584a9ab43d					"@kellyrawlings so interesting!! any mention of meds like symlin, victoza and their impact on lag times, post meal hypers?"														
349330153324822528	55063378	victoza-51c8eac653785f584a9aba18					"dr john buse: most impressive at #2013ada victoza???= -1.9% a1c reduction ""insulin on steroids"" bit of weight loss too #dttcoyd"														
349848041584476160	19110437	victoza-51cacde153785f584a9ac554					@diabetesuk bit of advise please. i've stopped gliclazide but still taking metformin &amp; victoza. do i need to notify dvla &amp; ins co?  thanks														
350266119464026115	18998891	victoza-51cc525d53785f584a9ace2a					"@lanes0220 guess i don't know her table of brands ... ham, cream cheese, victoza, caesar's, food network. which ones are sticking?"														
350598420362297344	26015134	victoza-51cd87fb53785f584a9ad48c					rt @juliamoskin: #pauladeen may have been paid $6 million for her endorsement of victoza. drug maker suspends deal with deen --http://t.co/…														
352675531919073280	240344740	victoza-51d5165053785f584a9b0766					"rt @insulinnation: if you take byetta, victoza, or januvia, read 'incretins under siege?  don't jump to conclusions'  @diabetesblogs - http…"														
342119329690681344	418333365	viibryd-51aeaf205378f924d02efd9e	64	72	ADR	NAUSEOUS	i need to start taking my viibryd again but it makes me feel so nauseous ughhh	viibryd	viibryd	10028823	nauseous										
343354898609471488	9957512	viibryd-51b32dc95378b9555a2f0524	35	47	ADR	vision shake	@sam_dietrich just had the viibryd vision shake thing again very cool	viibryd	viibryd	10052087	oscillopsia										
344694918398222337	18749967	viibryd-51b80dc75378b9555a2f1bd0					"it's official! in 2 weeks, i'll be adopting a sweet little baby guinea pig! i've decided to name him viibryd, and nickname him vivi. :)"														
345579566951198722	17681451	viibryd-51bb45b45378b9555a2f2e67	12	20	ADR	nauseous	i’m sort of nauseous. don’t know if it’s a side effect of the viibryd or i need to eat more or what. unpleasant.	viibryd	viibryd	10028823	nauseous										
346407033261666304	144304304	vimpat-51be484f5378b9555a2f3b12	5	12	Indication	seizure	"dear seizure buddies, never ever take vimpat. side effects &amp; withdrawals are quite fucking hideous. love, meh xoxo"	vimpat	vimpat	10039906	seizure										
346407033261666304	144304304	vimpat-51be484f5378b9555a2f3b12	65	76	ADR	withdrawals	"dear seizure buddies, never ever take vimpat. side effects &amp; withdrawals are quite fucking hideous. love, meh xoxo"	vimpat	vimpat	10073281	withdrawal symptom										
330045611476938753	177700552	vyvanse-5182c28cac6a942006b38523	32	41	ADR	palpitate	"i can feel my heart starting to palpitate from vyvanse, red bull, and nicotine. that's probably par for the course for finals week, right?"	vyvanse	vyvanse	10033556	palpitate										
341606023297134592	86589606	vyvanse-51acd11e53784695b04bff8a	3	16	ADR	breath smells	my breath smells awful (thanks vyvanse) anyone have gum	vyvanse	vyvanse	10006325	breath odor										
341638796292550657	82433028	vyvanse-51acef9353784695b04c00a8	94	110	ADR	digestive system	if you're taking vyvanse can we please discuss side effects real quick wtf is happening to my digestive system	vyvanse	vyvanse	10017949	gastrointestinal disturbance										
341656590757277696	325600708	vyvanse-51ad001d5378f924d02eee15	33	47	ADR	drive me crazy	my vyvanse is seriously about to drive me crazy	vyvanse	vyvanse	10037234	psychosis										
341678056945106948	1466551548	vyvanse-51ad141c5378f924d02eeebe					@thoseraverguys haha lucky :p i hate it cause god knows what it does to our brain.. but it helps so much. i want a vyvanse prescription														
341695280397291520	407377848	vyvanse-51ad24305378f924d02eef5e	46	54	ADR	headache	the only bad thing about vyvanse is the awful headache you get when it's starting to wear off ?	vyvanse	vyvanse	10019211	headache										
341698783702310913	1130033071	vyvanse-51ad27925378f924d02eef7e					shoutout to vyvanse just cause #40mg														
341698995531427840	73997527	vyvanse-51ad27a25378f924d02eef82					didn't take my vyvanse today if anyone is brave enough to cross my path today... #wildnout														
341714392804626432	96914280	vyvanse-51ad35f25378f924d02ef007					read some shit that would normally ruin my day but instead this vyvanse is keeping me in good ass spirits #idgaf														
341726426854203392	261747908	vyvanse-51ad41855378f924d02ef060					okay my vyvanse has completely worn off. time to put up the books.														
341740363968548865	737074848	vyvanse-51ad4e225378f924d02ef0df	45	57	ADR	feelin weird	took a vyvanse for the first time in a month feelin weird.	vyvanse	vyvanse	10047904	weird feeling										
341767085216645120	289096178	vyvanse-51ad67055378f924d02ef1ad	9	23	ADR	could be tired	i wish i could be tired. shouldn't have taken the vyvanse. now i'm never sleeping.	vyvanse	vyvanse	10022437	insomnia										
341767085216645120	289096178	vyvanse-51ad67055378f924d02ef1ad	67	81	ADR	never sleeping	i wish i could be tired. shouldn't have taken the vyvanse. now i'm never sleeping.	vyvanse	vyvanse	10041001	sleep loss										
341771192279105538	1480764696	vyvanse-51ad6ad95378f924d02ef1d5	26	49	ADR	remembered what food is	didnt take my vyvanse and remembered what food is #firstworldproblems @_ericalynn_	vyvanse	vyvanse	10003028	appetite lost										
341784793559752704	428012151	vyvanse-51ad77b25378f924d02ef23c	40	57	ADR	forciblynocturnal	ready for bed but vyvanse is saying no #forciblynocturnal	vyvanse	vyvanse	10022437	insomnia										
341784793559752704	428012151	vyvanse-51ad77b25378f924d02ef23c	0	38	ADR	Ready for bed but vyvanse is saying no	ready for bed but vyvanse is saying no #forciblynocturnal	vyvanse	vyvanse	10022437	insomnia										
341819046519517186	96914280	vyvanse-51ad97715378f924d02ef350	21	43	ADR	not going to go to bed	i have a feeling i'm not going to go to bed at all tonight. damn you vyvanse!	vyvanse	vyvanse	10022437	insomnia										
341852535981740032	1010341399	vyvanse-51adb6b25378f924d02ef3fc					never take a large quantity of vyvanse at night.. #fuck														
341890864739663872	44164174	vyvanse-51adda4d5378f924d02ef4ed	87	116	ADR	feeling like you have to poop	"when cute boys send you home with free drugs you say thank you, then stay up all night feeling like you have to poop. #vyvanse #daytimesleep"	vyvanse	vyvanse	10057071	rectal tenesmus										
341890864739663872	44164174	vyvanse-51adda4d5378f924d02ef4ed	69	86	ADR	stay up all night	"when cute boys send you home with free drugs you say thank you, then stay up all night feeling like you have to poop. #vyvanse #daytimesleep"	vyvanse	vyvanse	10011001	sleep loss										
341917271851151360	383481476	vyvanse-51adf2e55378f924d02ef5a5	18	21	ADR	mad	vyvanse makes you mad *example a*	vyvanse	vyvanse	10002368	anger										
341923410953256960	243962792	vyvanse-51adf89c5378f924d02ef5dd					goodmorning world!! it's gonna be a good day of class. *pops vyvanse*														
341923962462298114	47374048	vyvanse-51adf9205378f924d02ef5e3					“@googlemebih: goodmorning world!! it's gonna be a good day of class. *pops vyvanse*” you too?														
341941862883545089	406578715	vyvanse-51ae09cb5378f924d02ef695	24	42	ADR	didn't eat a thing	"@back_datashup same lol didn't eat a thing, damn vyvanse"	vyvanse	vyvanse	10003017	appetite absent										
341947752005107713	90304006	vyvanse-51ae0f655378f924d02ef6dc	86	93	ADR	anxiety	@skernandez because i realized vyvanse after a certain time of taking it increased my anxiety and made me more irrational.	vyvanse	vyvanse	10002855	anxiety										
341947752005107713	90304006	vyvanse-51ae0f655378f924d02ef6dc	111	121	ADR	irrational	@skernandez because i realized vyvanse after a certain time of taking it increased my anxiety and made me more irrational.	vyvanse	vyvanse	10022989	irrational										
341954130228674560	27344425	vyvanse-51ae153e5378f924d02ef71c	52	57	ADR	awake	"“@kendallmarieem: i'm sleepless, you've got me wide awake” my song to vyvanse and mdma"	vyvanse	vyvanse	10022437	insomnia										
341954130228674560	27344425	vyvanse-51ae153e5378f924d02ef71c	22	31	ADR	sleepless	"“@kendallmarieem: i'm sleepless, you've got me wide awake” my song to vyvanse and mdma"	vyvanse	vyvanse	10011001	sleep loss										
341991007174414336	251232746	vyvanse-51ae37905378f924d02ef8a7	75	80	ADR	wired	i'm feeling extra ocd right now. like chill out melissa. my vyvanse has me wired or something....	vyvanse	vyvanse	10001495	agitated										
341991007174414336	251232746	vyvanse-51ae37905378f924d02ef8a7	18	21	ADR	OCD	i'm feeling extra ocd right now. like chill out melissa. my vyvanse has me wired or something....	vyvanse	vyvanse	10029898	obsessive-compulsive disorder										
342013591882457089	22039666	vyvanse-51ae4c995378f924d02ef985	59	70	ADR	mood swings	@drdrewhln @drdrew #zimmerman was removed from vyvanse for mood swings before he was put on adderall see med report: http://t.co/g5dxrjkpr5	vyvanse	vyvanse	10027951	mood swings										
342015253569216514	242076940	vyvanse-51ae4e255378f924d02ef997	14	17	ADR	eat	no #vyvanse = eat everything in sight.	vyvanse	vyvanse	10003028	appetite lost										
342026873712308224	54237248	vyvanse-51ae58f85378f924d02efa1d	139	143	Indication	adhd	i couldn't remember if i took a vyvanse or not early so i took another one &amp;now i'm spazzing out... bc obviously i took one already?? #adhd	vyvanse	vyvanse	10064104	ADHD										
342026873712308224	54237248	vyvanse-51ae58f85378f924d02efa1d	88	100	ADR	spazzing out	i couldn't remember if i took a vyvanse or not early so i took another one &amp;now i'm spazzing out... bc obviously i took one already?? #adhd	vyvanse	vyvanse	10014559	emotional reaction										
342051382880247808	144380525	vyvanse-51ae6fd35378f924d02efb28	58	76	ADR	heart will explode	don't ever take a vyvanse and drink an energy drink. your heart will explode	vyvanse	vyvanse	10019297	heart pounding										
342066984902610946	252182073	vyvanse-51ae7e5b5378f924d02efbc6	57	60	Indication	add	seriously haven't ate one thing all damn day.. #vyvanse #add #damn	vyvanse	vyvanse	10001118	ADD										
342066984902610946	252182073	vyvanse-51ae7e5b5378f924d02efbc6	10	21	ADR	haven't ate	seriously haven't ate one thing all damn day.. #vyvanse #add #damn	vyvanse	vyvanse	10003028	appetite lost										
342088936824393728	149306054	vyvanse-51ae92d85378f924d02efc82	0	28	ADR	can't even enjoy this banana	can't even enjoy this banana right now because of fuckin vyvanse what is life	vyvanse	vyvanse	10043132	taste disturbance										
342091386415349760	1081686444	vyvanse-51ae952f5378f924d02efc96					"is it objective, that is, does it refer to apples, health and a half hours. i'm not even on any vyvanse! #swag"														
342113962495721472	69778842	vyvanse-51aeaa3a5378f924d02efd3e	16	29	ADR	keeping me up	this vyvanse is keeping me up tho but i want to sleep	vyvanse	vyvanse	10011001	sleep loss										
342132195806310400	462213945	vyvanse-51aebb0e5378f924d02efe2d	30	41	ADR	no sleeping	“@r_kohler1: this 40 hours of no sleeping really sucks #vyvanse” was just going to tweet this	vyvanse	vyvanse	10041001	sleep loss										
342148556968300544	774035654	vyvanse-51aeca4b5378f924d02efeb9	84	87	ADR	OCD	"fda needs a warning label on vyvanse: ""consumption of this drug may result in major ocd/many unneeded hrs at work"" http://t.co/ugxj62lpim"	vyvanse	vyvanse	10029898	obsessive-compulsive disorder										
342157040875106304	263473332	vyvanse-51aed23c5378f924d02eff02	45	61	ADR	want to sleeeeep	i guess that vyvanse want a good idea i just want to sleeeeep	vyvanse	vyvanse	10022437	insomnia										
342160820739915776	747412075	vyvanse-51aed5bb5378f924d02eff34	64	71	ADR	not eat	@nikkimarieeeee lucky bitch i took vyvanse today as it makes me not eat i just wanna be able to wanna eat ugh	vyvanse	vyvanse	10003028	appetite lost										
342161058653405184	536919988	vyvanse-51aed5f05378f924d02eff3b	41	89	ADR	food just looks/sounds/tastes fucking disgusting	@itwasntbay yeah when i take vyvanse any food just looks/sounds/tastes fucking disgusting	vyvanse	vyvanse	10049238	food aversion										
342161425730510848	221487606	vyvanse-51aed6475378f924d02eff41	52	59	ADR	nosleep	i guess this is what i get for doubling my vyvanse #nosleep	vyvanse	vyvanse	10041001	sleep loss										
342170584928624640	40505107	vyvanse-51aedef45378f924d02eff7e	55	64	ADR	stressful	@fleer09: playing league while on vyvanse is too damn stressful.  back to public i go!	vyvanse	vyvanse	10042209	stress										
342230675379847168	527751428	vyvanse-51af16d55378f924d02f0132					hyped up on vyvanse for this math exam lets gooo														
342262066591174656	351298895	vyvanse-51af34345378f924d02f0254					don't know why i even took a vyvanse this morning if its just now starting to work and i already finished my final. pointless..														
342294447725375488	534886413	vyvanse-51af522a5378f924d02f0365	41	60	ADR	fuck with your head	i need to stop the vyvanse that shit can fuck with your head	vyvanse	vyvanse	10027374	mental impairment										
342299800093487105	348690189	vyvanse-51af574c5378f924d02f039c					oh vyvanse how i missed you and your productivity......#dontjudgeme														
342318826886676480	418476118	vyvanse-51af68df5378f924d02f0465	19	36	ADR	fucks up my sleep	vyvanse completely fucks up my sleep smh but i need it to study too	vyvanse	vyvanse	10040999	sleep disturbed										
342326445126844418	273210267	vyvanse-51af6ff75378f924d02f04a7	38	45	ADR	sweatin	“@brycesheppard21: popped a vyvanse im sweatin”#schoollife	vyvanse	vyvanse	10042661	sweating										
