tweet_id	user_id	db_id	begin	end	type	extraction	drug	drug_1	tweet	meddra_code	meddra_LLTerm															
353733699600265217	468804346	trazodone-51d8efe153785f584a9b18aa	31	42	ADR	passing out	trazodone	trazodone	taking trazodone and literally passing out on the bathroom floor yeah that shit happens	10034100	passed out															
354262122399674369	274743640	trazodone-51dadbee53785f584a9b2027	23	31	ADR	dry eyes	trazodone	trazodone	trazodone hangover and dry eyes	10013778	dry eyes															
354262122399674369	274743640	trazodone-51dadbee53785f584a9b2027	10	18	ADR	hangover	trazodone	trazodone	trazodone hangover and dry eyes	10019136	hangover effect															
341668123092598784	346153355	tysabri-51ad0b125378f924d02eee6c	134	139	ADR	veins	tysabri	tysabri	"@kitschmagnet i was on tysabri for 50 months. i'm in the process of going to tecfedera. it is similar, i needed to get off because of veins"	10047184	vein disorder															
342072317200973825	266139641	tysabri-51ae834a5378f924d02efbf7	70	93	ADR	immune system went poof	tysabri	tysabri	"@craigsdaughter no joke!  #tysabri worked like a charm for me, til my immune system went poof.  hopeful about #tecfidera :)"	10021425	immune system disorder															
342317381458206720	402226659	tysabri-51af67be5378f924d02f0458							@jenchang1 i think patients who take tysabri generally want to know if they could be at risk for pml.																	
344354001128656896	293191460	tysabri-51b6d0765378b9555a2f15a9							@zgaber @thestomabaglady haha! crazy. stelara is almost done in trials. and there's a next generation tysabri just for ibd that's new.																	
344694341341700097	157133412	tysabri-51b80d3d5378b9555a2f1bce							#tysabri day today!!!all good cause of the beautiful person i share the day with!love u liz!!!																	
345625426875535360	338812368	tysabri-51bb70625378b9555a2f2fb0	65	67	Indication	ms	tysabri	tysabri	rt“@dani_deeh: @muhleeah i heard of tysabri. should work good on ms. but serious side effects as well  :(” that's why i'm terrified!	10028053	MS															
347777256833310720	309441732	tysabri-51c3446e53785f584a9a8809							i'm infusion tysabri. my monthly fillup!!																	
326614974128611328	866911130	venlafaxine-51764784ac6a202953c76e68	8	26	ADR	light nights sleep	venlafaxine	venlafaxine	another light nights sleep brought to me courtesy of #venlafaxine dammit. #day8	10040995	sleep disturbance															
328265863390183425	22383402	venlafaxine-517c4907ac6af778c2039fca	59	69	ADR	withdrawal	venlafaxine	venlafaxine	it's not even 11pm and i'm already feeling the venlafaxine withdrawal. stupid bitch. how hard is it to pack the bloody tablets?!	10073281	withdrawal symptom															
331163139808829442	131115377	venlafaxine-5186d354ac6a942006b3bbc9							“@m0m1n3: @kastel na g my 5ht levels are good just need a dopamine rush gonna pop me a bupropion or a venlafaxine. want some yeh” loool																	
331163351818330114	866911130	venlafaxine-5186d386ac6a942006b3bbd1	79	89	ADR	bad dreams	venlafaxine	venlafaxine	"@leigh_clay i feel for you, i had the sane experience of disturbed sleep &amp; bad dreams on venlafaxine xx"	10004063	bad dreams															
331163351818330114	866911130	venlafaxine-5186d386ac6a942006b3bbd1	57	72	ADR	disturbed sleep	venlafaxine	venlafaxine	"@leigh_clay i feel for you, i had the sane experience of disturbed sleep &amp; bad dreams on venlafaxine xx"	10040999	sleep disturbed															
331546385063239680	3554911	venlafaxine-51883841ac6a942006b3d120							"@podculture venlafaxine. it's basically a bureaucracy problem in this case, though; nothing to do with the scrip itself."																	
331860672071737344	866911130	venlafaxine-51895cf4ac6a942006b3df7c	22	33	ADR	itchy skin 	venlafaxine	venlafaxine	"@adandelionmind i had itchy skin at night on venlafaxine, i react badly to insect bites too."	10023094	itchy skin															
333211368578772993	45681054	venlafaxine-518e46e3ac6ab35b4d4824c5	7	25	ADR	siiiiiiiiiiiiiiick	venlafaxine	venlafaxine	i feel siiiiiiiiiiiiiiick. damn you venlafaxine.	10016365	feeling sick															
342267623758782464	63059967	venlafaxine-51af392f5378f924d02f027b	94	123	ADR	electric shocks in your brain	venlafaxine	venlafaxine	"@fatuglyew thing about venlafaxine is the withdrawals when you're late for a dose - it's like electric shocks in your brain, and they go -"	10033775	paraesthesia															
342267623758782464	63059967	venlafaxine-51af392f5378f924d02f027b	42	53	ADR	withdrawals	venlafaxine	venlafaxine	"@fatuglyew thing about venlafaxine is the withdrawals when you're late for a dose - it's like electric shocks in your brain, and they go -"	10073281	withdrawal symptom															
342588614166859776	205658248	venlafaxine-51b064215378b9555a2ef320	12	22	ADR	withdrawal	venlafaxine	venlafaxine	venlafaxine withdrawal is horrific	10073281	withdrawal symptom															
344489560606130176	1293643459	venlafaxine-51b74f665378b9555a2f17a7	43	59	Indication	VOICESINYOURHEAD	venlafaxine	venlafaxine	rt @timbuttsack: venlafaxine more like lessvoicesinyourheadazine am i right guys?	10003785	auditory hallucinations															
346583823254974466	866911130	venlafaxine-51beecf55378b9555a2f3e44	60	78	ADR	messed up my sleep	venlafaxine	venlafaxine	@amyelle11 i was on venlafaxine after the citalopram but it messed up my sleep :(	10040999	sleep disturbed															
347388933082066947	217874065	venlafaxine-51c1daf653785f584a9a7e62	78	85	Indication	bipolar	venlafaxine	venlafaxine	"@figster014 bloody zombie i also take venlafaxine thats for cronic depression bipolar is a difficult illness to deal with, both for the"	10057667	bipolar disorder															
347388933082066947	217874065	venlafaxine-51c1daf653785f584a9a7e62	67	77	Indication	depression	venlafaxine	venlafaxine	"@figster014 bloody zombie i also take venlafaxine thats for cronic depression bipolar is a difficult illness to deal with, both for the"	10012378	depression															
347388933082066947	217874065	venlafaxine-51c1daf653785f584a9a7e62	19	25	ADR	zombie	venlafaxine	venlafaxine	"@figster014 bloody zombie i also take venlafaxine thats for cronic depression bipolar is a difficult illness to deal with, both for the"	10016384	felt like a zombie															
348626882230628352	32935774	victoza-51c65bb453785f584a9aa293							@foodnetwork bravo for dumping dean. you won a new fan in me. no one needs her food as we can't afford the victoza and she gets it free!																	
349383902219083776	851341291	victoza-51c91cbc53785f584a9abbef							rt @kwelch_142: victoza is insulin used by diabetics.... you eat like paula you get diabetes like paula...																	
349390312583610369	15864282	victoza-51c922b453785f584a9abc1f							"rt @diatribenews: dr john buse: most impressive at #2013ada victoza+degludec= -1.9% a1c reduction ""insulin on steroids"" bit of weight loss …"																	
350609842005737473	18228075	victoza-51cd927b53785f584a9ad513							rt @juliamoskin: #pauladeen may have been paid $6 million for her endorsement of victoza. drug maker suspends deal with deen --http://t.co/…																	
351439006812209153	133808699	victoza-51d096b353785f584a9ae63d	75	81	ADR	nausea	victoza	victoza	so i ran out of victoza before payday &amp; restarted it yesterday.  bleh: nausea.  it did help me lose @ 10 lbs. but i found 3 when i ran out.	10028813	nausea															
351439006812209153	133808699	victoza-51d096b353785f584a9ae63d	99	112	Indication	lose @ 10 lbs	victoza	victoza	so i ran out of victoza before payday &amp; restarted it yesterday.  bleh: nausea.  it did help me lose @ 10 lbs. but i found 3 when i ran out.	10047900	weight loss															
349310462954967041	943546236	viibryd-51c8d85753785f584a9ab96d	8	33	ADR	kidneys have been swollen	viibryd	viibryd	also my kidneys have been swollen ever since i've been on viibryd.. but its also been super hot out..	10048469	kidney enlargement															
341824775158652928	291141371	vyvanse-51ad9cc05378f924d02ef36f	14	22	ADR	no sleep	vyvanse	vyvanse	this night of no sleep is brought to you by vyvanse. ?	10011001	sleep loss															
341922380823793665	434623540	vyvanse-51adf7a95378f924d02ef5cc	28	37	ADR	jacked up	vyvanse	vyvanse	@rayydepotter yeaa bihh all jacked up on vyvanse!??	10001495	agitated															
341929912845873152	818302129	vyvanse-51adfeb35378f924d02ef61e	37	49	ADR	stomach hurt	vyvanse	vyvanse	ugh i wish my vyvanse didn't make my stomach hurt so bad???	10042112	stomach pain															
341933952552038400	1110317640	vyvanse-51ae027f5378f924d02ef642							"alright. so right now. i need. some ritalin, adderall, cocaine, or vyvanse. any help would be appreciated."																	
341937697574756353	1099743722	vyvanse-51ae05ea5378f924d02ef65d							i wish my psych would stop fucking me and just put me on adder all vyvanse sucks dick																	
341951245457702912	313029807	vyvanse-51ae12a95378f924d02ef6f6	62	74	ADR	heart attack	vyvanse	vyvanse	so i took 2 vyvanse this morning..i think i'm about to have a heart attack?????	10019300	heart rate abnormal															
341953979569283073	346863547	vyvanse-51ae15185378f924d02ef716							i usually hate texting with a passion but when i'm on that good vyvanse and special k it ain't no stopin me #ayoungniggakeepinthestreesclean																	
341960332853538816	370497967	vyvanse-51ae1aff5378f924d02ef767							"not taking vyvanse after 3 weeks of taking it is like waking up in a katy perry video. cotton candy, fireworks, sunshine &amp; whipcream evrywhr"																	
342013098854580227	392249687	vyvanse-51ae4c245378f924d02ef97f	7	16	ADR	irritable	vyvanse	vyvanse	i'm so irritable when my vyvanse wears off #fuckkk	10023000	irritable															
342081994232066048	476201078	vyvanse-51ae8c595378f924d02efc52	23	30	ADR	crazier	vyvanse	vyvanse	vyvanse makes my brain crazier than it already is.	10037234	psychosis															
342108661340045312	1059838026	vyvanse-51aea5235378f924d02efd0b	54	66	ADR	not sleeping	vyvanse	vyvanse	alright time to find out if a shit ton of vyvanse and not sleeping for 2 days can get a trimester worth of homework done for 2 classes	10011001	sleep loss															
342147988937920512	774035654	vyvanse-51aec9ef5378f924d02efeb4	80	83	ADR	OCD	vyvanse	vyvanse	"fda needs a warning label for vyvanse: ""use of of this drug may result in major ocd/many unneeded hours at work"" http://t.co/o7pqc782di"	10029898	obsessive-compulsive disorder															
342158424001376257	55495518	vyvanse-51aed37c5378f924d02eff13	44	53	ADR	stressful	vyvanse	vyvanse	playing league while on vyvanse is too damn stressful.  back to public i go!	10042209	stress															
342266467640811520	1314466627	vyvanse-51af381b5378f924d02f026d							@anthonycumia #zimmerman was removed from vyvanse for mood swings before he was put on adderall see med report: http://t.co/4qqrotmzie																	
342271220319936514	971068063	vyvanse-51af3c895378f924d02f0291							thank you vyvanse for this great mood i'm in ?																	
342307555504173057	971068063	vyvanse-51af5e605378f924d02f03e5	37	44	ADR	sweatin	vyvanse	vyvanse	fuck molly . vyvanse is what gets ya sweatin	10042661	sweating															
342312023612346369	153145249	vyvanse-51af62895378f924d02f0419	17	33	ADR	brain is melting	vyvanse	vyvanse	it feels like my brain is melting. 360mg of vyvanse in 24 hours... not smart danielle. not smart.	10027374	mental impairment															
342359570603204608	519039637	vyvanse-51af8f255378f924d02f0624	49	54	ADR	anger	vyvanse	vyvanse	vyvanse is really taking its toll now #headache #anger	10002368	anger															
342359570603204608	519039637	vyvanse-51af8f255378f924d02f0624	39	47	ADR	headache	vyvanse	vyvanse	vyvanse is really taking its toll now #headache #anger	10019211	headache															
342382265134891009	328396360	vyvanse-51afa3f45378b9555a2eeede	31	40	ADR	can't eat	vyvanse	vyvanse	vyvanse keep me straight but i can't eat shit when i'm on em	10003017	appetite absent															
342536907055591424	1129848097	vyvanse-51b034255378b9555a2ef221	28	66	ADR	sleeping schedule of a fucking vampire	vyvanse	vyvanse	vyvanse makes me having the sleeping schedule of a fucking vampire.	10011001	sleep loss															
342548486664896513	307535453	vyvanse-51b03edf5378b9555a2ef257	2	16	ADR	lost 17 pounds	vyvanse	vyvanse	i lost 17 pounds on vyvanse &amp; that's why life is wonderful	10047900	weight loss															
342722273934966785	116786270	vyvanse-51b0e09c5378b9555a2ef672	21	26	ADR	tweak	vyvanse	vyvanse	popped a vyvanse i'm tweak. whoop	10070679	feeling stoned															
342722384723316737	116786270	vyvanse-51b0e0bf5378b9555a2ef675	21	29	ADR	Tweaking	vyvanse	vyvanse	popped a vyvanse i'm tweaking. whoop	10070679	feeling stoned															
342944016616259585	615468271	vyvanse-51b1af205378b9555a2efb4e	38	49	ADR	tweakin out	vyvanse	vyvanse	@mannypresh602 word. i've been fuckin tweakin out on vyvanse and writing hella verses	10070679	feeling stoned															
343001295990427648	1034595847	vyvanse-51b1e47e5378b9555a2efd25	23	57	ADR	grinds the shit out of their teeth	vyvanse	vyvanse	am i the only one that grinds the shit out of their teeth on vyvanse? #cantbetheonlyone #icouldstudyforfinalsidonthave	10043176	teeth grinding															
343068236906119168	1058378328	vyvanse-51b222d05378b9555a2efee2	24	42	ADR	rid of my appetite	vyvanse	vyvanse	vyvanse completely gets rid of my appetite. not quite sure how to feel about this.	10003028	appetite lost															
343738008001998848	455524751	vyvanse-51b492965378b9555a2f0b26	41	47	ADR	shakes	vyvanse	vyvanse	@the_ignorable hungover shakes + vyvanse shakes + coffee = recipe for success	10040528	shaking															
343826203888717825	394498987	vyvanse-51b4e4d55378b9555a2f0c85	23	26	ADR	hot	vyvanse	vyvanse	rt @vyvanseswag: is it hot in here or is my vyvanse just kicking in?	10016334	feeling hot															
343835405096980480	330510346	vyvanse-51b4ed4b5378b9555a2f0ca8	69	86	ADR	heart was hurting	vyvanse	vyvanse	@pk_money i took a vyvanse and drank a 12oz redbull this morning. my heart was hurting a lil bit haha	10008479	chest pain															
344177078142373888	612245055	vyvanse-51b62b885378b9555a2f11e7	58	70	ADR	TWERK ME OUT	vyvanse	vyvanse	"young nigga just gave me a 70mg vyvanse, these things can twerk me out thank goodness for my script of xanax"	10070679	feeling stoned															
344503156161515520	971068063	vyvanse-51b75b305378b9555a2f17d8	17	28	ADR	All nighter	vyvanse	vyvanse	"rt @csestrich21: all nighter is killing me right now, i hate you vyvanse"	10022437	insomnia															
344527216467664897	780610860	vyvanse-51b771985378b9555a2f1836							dad walks in on me cutting open my vyvanse pill pours himself some wine and walks out																	
344746260735086592	283257717	vyvanse-51b83ee45378b9555a2f1d2d	117	128	ADR	can't sleep	vyvanse	vyvanse	oh my god. it's 5:19am and i am just now realizing that i accidentally took a vyvanse at 11pm... that explains why i can't sleep.	10011001	sleep loss															
344871412827316224	498384447	vyvanse-51b8b2275378b9555a2f201b							feed an ocd vyvanse and cover him in crayons																	
344897696080990208	216548465	vyvanse-51b8caa25378b9555a2f20f3	59	65	ADR	addict	vyvanse	vyvanse	rt @thelsuzebra: @_kassidymariee maybe it's just a vyvanse addict thing rt @vyvanseswag: nothing more satisfying than crossing something of…	10001125	addiction															
344979187943219203	1479599413	vyvanse-51b9168c5378b9555a2f22b9							"1 power point, 2 short stories, half of a small book, and an epic poem = #longnight and #vyvanse"																	
345124251742904320	379541954	vyvanse-51b9a1b65378b9555a2f24ef	2	15	ADR	haven't slept	vyvanse	vyvanse	i haven't slept in 2 days due to #vyvanse	10011001	sleep loss															
345182268547031042	80174822	vyvanse-51b9d3a95378b9555a2f25ce							i feel like wonder women when my vyvanse starts kickin in #magicpill																	
345298918160089088	335461514	vyvanse-51ba40525378b9555a2f2893	55	71	ADR	hating the world	vyvanse	vyvanse	rt @uffelanie: just wondering where the side effect of hating the world is stated on vyvanse advertisements?	10023000	irritable															
353069706330124288	335365406	vyvanse-51d6856853785f584a9b104b	10	27	ADR	brain so retarded	vyvanse	vyvanse	why is my brain so retarded when my vyvanse wears off?	10027374	mental impairment															
358377435798044674	320863758	vyvanse-51e9d5f053782167a78b1c23							"it's about to be a lovely vyvanse night, too bad i ate"																	
341933380109205506	533138319	zoledronic acid-51ae01e55378f924d02ef63b							trampeze showed that zoledronic acid and strontium-89 had no significant effect on clinical progression free survival. #asco																	
340740174638092288	720961260	zyprexa-51a9aaa353787e40790df929	58	66	Indication	Bi-Polar	zyprexa	zyprexa	@stacymadern thats the prob with zyprexa its for ppl with bi-polar or schizophrenia its really strong when you wake up your drowsy for 6 hrs	10057667	bipolar disorder															
340740174638092288	720961260	zyprexa-51a9aaa353787e40790df929	124	130	ADR	drowsy	zyprexa	zyprexa	@stacymadern thats the prob with zyprexa its for ppl with bi-polar or schizophrenia its really strong when you wake up your drowsy for 6 hrs	10013649	drowsiness															
340740174638092288	720961260	zyprexa-51a9aaa353787e40790df929	70	83	Indication	Schizophrenia	zyprexa	zyprexa	@stacymadern thats the prob with zyprexa its for ppl with bi-polar or schizophrenia its really strong when you wake up your drowsy for 6 hrs	10039626	Schizophrenia															
341897564095905793	446444159	zyprexa-51ade10d5378f924d02ef520							can you stop pacing up and down on the train and get some zyprexa you psycho																	
347076211408769024	889640688	zyprexa-51c0b78f53785f584a9a76f2							rt @tmfbreaking: fda investigating 2 deaths that occurred after patients were injected with $lly antipsychotic zyprexa relprevv. $lly http:…																	
348147734076866560	104576097	zyprexa-51c49d7e53785f584a9a8f64							rt @fda_drug_info: #fda drug safety communication: fda is investigating two  deaths following injection of #zyprexa relprevv http://t.co/xr…																	
349122017167024128	1542982704	zyprexa-51c828d653785f584a9ab291							@ahmad_alaseer @fadl_shakker  guys! you are delusional! you should seek help!  risperdal or zyprexa would do the job!																	
350434208805695489	24326045	zyprexa-51cceee953785f584a9ad18d	41	58	ADR	"just eat, and eat"	zyprexa	zyprexa	"i can't even fucking restrict anymore. i just eat, and eat. maybe it's bc of the zyprexa. the other med should help with that, but idk."	10021654	increased appetite															
352782246165495808	1557554906	zyprexa-51d579b053785f584a9b0963	25	38	ADR	sleep walking	zyprexa	zyprexa	@njmanura zyprexa had me sleep walking!!!	10041012	sleep walking															
